seed,regime,i,j,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation,mean_cooperation,mean_payoff
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009012,1.3,1.2375,0.0875,0.1,0.0125,0.09375,1.26875
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009014,1.5375,1.1,0.0625,0.15,0.0,0.10625,1.31875
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009016,1.275,1.025,0.025,0.075,0.0,0.05,1.15
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009018,1.225,1.0375,0.025,0.0625,0.0,0.04375,1.13125
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009020,1.1625,1.2875,0.1,0.075,0.0375,0.0875,1.225
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009022,1.5125,1.2,0.0875,0.15,0.0,0.11875,1.35625
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009024,1.3375,1.275,0.1,0.1125,0.0125,0.10625000000000001,1.30625
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009026,1.1375,1.2,0.0625,0.05,0.0,0.05625,1.16875
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009028,1.225,1.0375,0.025,0.0625,0.0,0.04375,1.13125
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009030,1.075,1.075,0.025,0.025,0.0,0.025,1.075
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009032,1.2,1.1375,0.05,0.0625,0.0,0.05625,1.16875
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009034,1.375,1.0,0.025,0.1,0.0,0.0625,1.1875
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009036,1.325,1.1375,0.0625,0.1,0.0125,0.08125,1.23125
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009038,1.3875,0.95,0.0125,0.1,0.0,0.05625,1.16875
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011000,1.3125,1.0625,0.0375,0.0875,0.0,0.0625,1.1875
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011002,1.0625,1.125,0.0375,0.025,0.0,0.03125,1.09375
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011004,1.1625,1.225,0.075,0.0625,0.0125,0.06875,1.19375
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011006,1.225,1.225,0.075,0.075,0.0,0.075,1.225
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011008,1.1375,1.2,0.0625,0.05,0.0,0.05625,1.16875
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011010,1.15,1.15,0.05,0.05,0.0,0.05,1.15
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011012,1.25,1.125,0.05,0.075,0.0,0.0625,1.1875
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011014,1.4875,1.05,0.05,0.1375,0.0125,0.09375,1.26875
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011016,1.175,1.05,0.025,0.05,0.0,0.037500000000000006,1.1125
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011018,1.2,1.3875,0.125,0.0875,0.025,0.10625,1.29375
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011020,1.2,1.1375,0.05,0.0625,0.0,0.05625,1.16875
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011022,1.2,1.1375,0.05,0.0625,0.0,0.05625,1.16875
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011024,1.075,1.2625,0.075,0.0375,0.0,0.056249999999999994,1.16875
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011026,1.225,1.0375,0.025,0.0625,0.0,0.04375,1.13125
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011028,1.225,1.225,0.075,0.075,0.0,0.075,1.225
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011030,0.95,1.2,0.05,0.0,0.0,0.025,1.075
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011032,1.1625,1.1,0.0375,0.05,0.0,0.04375,1.13125
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011034,1.2875,1.1,0.05,0.0875,0.0125,0.06875,1.19375
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011036,0.975,1.1,0.025,0.0,0.0,0.0125,1.0375
1,mixed,0,11,"Memory-1(0.23433947434947136, 0.21837529896772268, 0.10157804223726108, 0.0, 0.0)",3000100011038,1.025,1.2125,0.0625,0.025,0.0125,0.04375,1.11875
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013200,1.25,1.125,0.05,0.075,0.0,0.0625,1.1875
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013202,1.4125,1.0375,0.0375,0.1125,0.0,0.075,1.225
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013204,1.4375,1.0625,0.05,0.125,0.0125,0.0875,1.25
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013206,1.3375,1.15,0.0625,0.1,0.0,0.08125,1.24375
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013208,1.5375,1.0375,0.05,0.15,0.0125,0.1,1.2875
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013210,1.0625,1.125,0.0375,0.025,0.0,0.03125,1.09375
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013212,1.375,1.1875,0.075,0.1125,0.0,0.09375,1.28125
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013214,1.3625,0.9875,0.025,0.1,0.0125,0.0625,1.175
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013216,1.375,1.0,0.025,0.1,0.0,0.0625,1.1875
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013218,1.3125,1.1875,0.075,0.1,0.0125,0.0875,1.25
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013220,1.325,1.1375,0.0625,0.1,0.0125,0.08125,1.23125
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013222,1.4125,1.0375,0.0375,0.1125,0.0,0.075,1.225
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013224,1.1,1.1625,0.05,0.0375,0.0,0.04375,1.13125
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013226,1.525,1.0875,0.0625,0.15,0.0125,0.10625,1.30625
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013228,1.25,1.125,0.05,0.075,0.0,0.0625,1.1875
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013230,1.2625,1.2,0.075,0.0875,0.0125,0.08124999999999999,1.23125
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013232,1.3,1.1125,0.05,0.0875,0.0,0.06875,1.20625
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013234,1.375,1.1875,0.075,0.1125,0.0,0.09375,1.28125
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013236,1.1375,1.2,0.0625,0.05,0.0,0.05625,1.16875
1,mixed,0,12,"Memory-1(0.0716660304224276, 0.31283459876474806, 0.22960567444960764, 0.001190571033275252, 0.05047290476275187)",3000100013238,1.3125,1.0625,0.0375,0.0875,0.0,0.0625,1.1875
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015600,1.275,1.025,0.025,0.075,0.0,0.05,1.15
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015602,1.1125,1.3,0.0875,0.05,0.0,0.06875,1.20625
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015604,1.2625,1.1375,0.0625,0.0875,0.025,0.075,1.2
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015606,1.0875,1.15,0.05,0.0375,0.0125,0.04375,1.11875
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015608,1.125,1.0625,0.025,0.0375,0.0,0.03125,1.09375
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015610,1.1125,1.2375,0.075,0.05,0.0125,0.0625,1.175
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015612,1.1,1.1,0.0375,0.0375,0.0125,0.0375,1.1
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015614,1.1625,1.2875,0.0875,0.0625,0.0,0.075,1.225
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015616,1.1,1.2875,0.0875,0.05,0.0125,0.06875,1.19375
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015618,1.2125,1.275,0.0875,0.075,0.0,0.08124999999999999,1.24375
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015620,1.175,1.05,0.025,0.05,0.0,0.037500000000000006,1.1125
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015622,1.0625,1.25,0.075,0.0375,0.0125,0.056249999999999994,1.15625
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015624,1.3,1.1125,0.05,0.0875,0.0,0.06875,1.20625
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015626,1.0375,1.35,0.1,0.0375,0.0125,0.06875,1.19375
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015628,1.1625,1.1,0.0375,0.05,0.0,0.04375,1.13125
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015630,1.2375,1.1125,0.05,0.075,0.0125,0.0625,1.175
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015632,1.2625,1.3875,0.125,0.1,0.0125,0.1125,1.325
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015634,1.3,1.1125,0.05,0.0875,0.0,0.06875,1.20625
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015636,0.9875,1.2375,0.0625,0.0125,0.0,0.0375,1.1125
1,mixed,0,13,"Memory-1(0.1299469989971539, 0.15588083913491124, 0.051071251098040324, 0.07414274597599851, 0.0)",3000100015638,1.325,1.0125,0.025,0.0875,0.0,0.056249999999999994,1.16875
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018200,1.4625,1.0875,0.0625,0.1375,0.025,0.1,1.275
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018202,1.5125,0.95,0.025,0.1375,0.0125,0.08125,1.23125
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018204,1.5,1.0,0.0375,0.1375,0.0125,0.08750000000000001,1.25
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018206,1.55,1.05,0.05,0.15,0.0,0.1,1.3
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018208,1.55,1.05,0.05,0.15,0.0,0.1,1.3
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018210,1.425,0.9875,0.025,0.1125,0.0,0.06875,1.20625
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018212,1.5625,1.0,0.0375,0.15,0.0,0.09375,1.28125
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018214,1.4625,1.025,0.0375,0.125,0.0,0.08125,1.24375
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018216,1.5,1.0625,0.05,0.1375,0.0,0.09375,1.28125
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018218,1.5875,1.0875,0.0625,0.1625,0.0,0.1125,1.3375
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018220,1.4125,0.975,0.025,0.1125,0.0125,0.06875,1.19375
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018222,1.3375,1.0875,0.05,0.1,0.0125,0.07500000000000001,1.2125
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018224,1.5375,1.225,0.1,0.1625,0.0125,0.13125,1.38125
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018226,1.6125,1.175,0.0875,0.175,0.0,0.13124999999999998,1.39375
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018228,1.5,1.0,0.0375,0.1375,0.0125,0.08750000000000001,1.25
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018230,1.0,1.1875,0.05,0.0125,0.0,0.03125,1.09375
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018232,1.6875,0.875,0.0125,0.175,0.0,0.09375,1.28125
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018234,1.475,1.1,0.0625,0.1375,0.0125,0.1,1.2875
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018236,1.65,1.025,0.05,0.175,0.0,0.11249999999999999,1.3375
1,mixed,0,14,"Memory-1(0.3035093127359398, 0.16229195270517957, 0.08663430812962321, 0.05844479016785955, 0.07565700832388952)",3000100018238,1.4625,1.15,0.075,0.1375,0.0125,0.10625000000000001,1.30625
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021000,1.4,1.0875,0.05,0.1125,0.0,0.08125,1.24375
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021002,1.1875,1.1875,0.0625,0.0625,0.0,0.0625,1.1875
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021004,1.2875,1.1,0.05,0.0875,0.0125,0.06875,1.19375
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021006,1.25,1.125,0.05,0.075,0.0,0.0625,1.1875
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021008,1.3375,0.9625,0.0125,0.0875,0.0,0.049999999999999996,1.15
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021010,1.3875,1.2,0.0875,0.125,0.025,0.10625,1.29375
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021012,1.4,1.025,0.0375,0.1125,0.0125,0.075,1.2125
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021014,1.425,0.9875,0.025,0.1125,0.0,0.06875,1.20625
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021016,1.425,0.9875,0.025,0.1125,0.0,0.06875,1.20625
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021018,0.975,1.2875,0.075,0.0125,0.0,0.04375,1.13125
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021020,1.275,1.025,0.025,0.075,0.0,0.05,1.15
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021022,1.2,1.325,0.1,0.075,0.0,0.0875,1.2625
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021024,1.175,1.175,0.0625,0.0625,0.0125,0.0625,1.175
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021026,1.0375,1.0375,0.0125,0.0125,0.0,0.0125,1.0375
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021028,1.375,1.125,0.0625,0.1125,0.0125,0.0875,1.25
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021030,1.2875,1.1625,0.0625,0.0875,0.0,0.075,1.225
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021032,1.225,1.0375,0.025,0.0625,0.0,0.04375,1.13125
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021034,1.6875,0.875,0.0125,0.175,0.0,0.09375,1.28125
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021036,1.5,1.0625,0.05,0.1375,0.0,0.09375,1.28125
1,mixed,0,15,"Memory-1(0.054814831231294436, 0.0309275829299816, 0.0505751349511202, 0.15600882964020946, 0.028240738340541124)",3000100021038,1.35,1.1,0.05,0.1,0.0,0.07500000000000001,1.225
1,mixed,0,16,"Memory-1(0.0804213776527309, 0.07645258964072131, 0.20341866582615042, 0.0276906805671691, 0.06940488447644853)",3000100024000,1.3125,1.1875,0.075,0.1,0.0125,0.0875,1.25
1,mixed,0,16,"Memory-1(0.0804213776527309, 0.07645258964072131, 0.20341866582615042, 0.0276906805671691, 0.06940488447644853)",3000100024002,1.15,0.9625,0.0,0.0375,0.0,0.01875,1.05625
1,mixed,0,16,"Memory-1(0.0804213776527309, 0.07645258964072131, 0.20341866582615042, 0.0276906805671691, 0.06940488447644853)",3000100024004,1.35,1.225,0.0875,0.1125,0.0125,0.1,1.2875
1,mixed,0,16,"Memory-1(0.0804213776527309, 0.07645258964072131, 0.20341866582615042, 0.0276906805671691, 0.06940488447644853)",3000100024006,1.55,1.05,0.05,0.15,0.0,0.1,1.3
1,mixed,0,16,"Memory-1(0.0804213776527309, 0.07645258964072131, 0.20341866582615042, 0.0276906805671691, 0.06940488447644853)",3000100024008,1.425,1.1125,0.0625,0.125,0.0125,0.09375,1.26875
